"id_immi";"jahr";"strname";"von_krz";"bis_krz";"no2_i1";"pm10_ist";"aend";"kattime";"laenge";"sta_id";"eskn_id";"shape"
1338;2013;"Waisenhausstraße ";"Viktoriastraße ";"Georgplatz";34.5;26.8;2015-11-16 11:17:24;475;192.02719;"00093040";475;"SRID=4326;LINESTRING(13.73919008653800233333 51.04701820642985410359,13.73968117601245886306 51.04699193867158868443,13.73989902631082671292 51.04697340643576097818,13.74017261852398696931 51.04693318137771740339,13.74045627062965913012 51.04686340558515666999,13.74056566757126418565 51.04681595111595271419,13.74063048559478339428 51.0467878364567582139,13.74093644273562198066 51.04661777744848905058,13.74107606831707428796 51.04647298549262757206,13.74111887174940171974 51.04642859909706231747,13.74115486427868404462 51.04639127067320458764,13.74119277169043584763 51.04633434939094627225,13.74131012215741698412 51.04615812989761991503)"
2051;2013;"Orangeriestraße ";"Am Rathaus ";"Abzweig/HN 13";28;22.4;2015-11-16 11:17:24;4996;147.18607;"07128010";4996;"SRID=4326;LINESTRING(13.87113871825418165429 51.01207958141930731699,13.87124479476513627674 51.01204663131918692898,13.87133359855355863033 51.01202991721061863473,13.87144203901989669703 51.01201702582369534866,13.87153154563592671877 51.01201716194952240357,13.87163478824776063902 51.01202695408746023986,13.87171691652629768043 51.01204388039384696185,13.87180230516616141756 51.01207037953192013902,13.8720735384312483518 51.01219987835029456846,13.87225245000715467825 51.01230134503931878953,13.87243005151965036248 51.0124086621398475927,13.87266235244134371385 51.01256125514981931701,13.87270595150313923227 51.01258513814955364296,13.8727670130669320514 51.0126084611924071055,13.8728097277709654378 51.01262060895511041281,13.87287117176897943693 51.01262992478545754693)"
12610;2013;"Dresdner Straße LB";"Jakob-Weinheimer-Straße ";"Friedrich-Wolf-Straße";22.1;20.3;2015-11-16 11:17:24;4577;163.18784;"06567070";4577;"SRID=4326;LINESTRING(13.83504960182033372007 51.12548937974855078892,13.83643566053440743246 51.12566262946026540703,13.83733150438086312306 51.12579050449387096933)"
1901;2013;"Räcknitzhöhe ";"Abzweig/HN 36 ";"Heinrich-Greif-Str.";20.6;22.5;2015-11-16 11:17:24;9583;168.23049;"11043037";9583;"SRID=4326;LINESTRING(13.73904562847740606912 51.02385987933876521083,13.74024360526973431718 51.02376192807923871442,13.741425641685710346 51.02367268684120915623)"
12530;2013;"Kirchstraße LB";"Abzweig/HN 29 ";"Grundweg";16.1;19;2015-11-16 11:17:24;4468;32.21428;"06532110";4468;"SRID=4326;LINESTRING(13.84197575391081791452 51.13659392927029756493,13.84191754753507375142 51.13672632400805184716,13.84190218285248086261 51.13681722721011624344,13.84191018901183412027 51.13687789375814674031)"
19350;2013;"Lübecker Straße ";"Wernerstr. ";"Altlöbtau";30;27.1;2015-11-16 11:17:24;12082;122.69978;"14041040";12082;"SRID=4326;LINESTRING(13.7022375435157108825 51.04585990064767031527,13.70183939153580077175 51.0464253860943415475,13.70153257024229453975 51.04686969833820597842)"
163;2013;"Pennricher Straße ";"Burgkstr. ";"Gohliser Str.";31.6;26.7;2015-11-16 11:17:24;12194;123.66708;"14065015";12194;"SRID=4326;LINESTRING(13.69663519228132031458 51.04901554212890602003,13.69578429502470484636 51.04899637624583164097,13.69575855511047102198 51.04899579671005938053,13.6948718632942885165 51.04898417082650041721)"
20513;2013;"Försterlingstraße ";"Rathener Str. ";"Straße des 17.Juni";19.8;22.2;2015-11-16 11:17:24;8448;218.00649;"10108050";8448;"SRID=4326;LINESTRING(13.83167578376075290691 51.00217127864470967324,13.83133051373931188266 51.00186797548069250752,13.83097945412754015138 51.00159219451072090123,13.83066608260674534847 51.00134301295195626835,13.83033378933535395561 51.00108356005863186056,13.83004110851904222557 51.00084894557664938475,13.82991401172467504921 51.0007445782128030487,13.82977199023561354352 51.00062278586997877028)"
12956;2013;"Grillparzerstraße";"Bahnstr. ";"Lönsweg";26.9;24.7;2015-11-16 11:17:24;12457;38.23212;"14136010";12457;"SRID=4326;LINESTRING(13.68453060878032978565 51.06000496793352283476,13.684557480309063493 51.05995057555058735943,13.68455918361762968516 51.05989047716540341071,13.68455199469852168193 51.05979419017354103971,13.68452109761755508544 51.05966536079919393387)"
1510;2013;"Grillparzerstraße ";"Omsewitzer Str. ";"Tonbergstr.";26.7;24.4;2015-11-16 11:17:24;12460;100.64155;"14136030";12460;"SRID=4326;LINESTRING(13.68399138519247770773 51.05798634825215032151,13.68380911234386765329 51.05754871521329363304,13.68362685738097361821 51.0571110730540524969)"
2074;2013;"Mügelner Straße ";"Moränenende ";"Langer Weg";27.9;24.8;2015-11-16 11:17:24;8471;308.07833;"10114040";8471;"SRID=4326;LINESTRING(13.80796930778573994303 51.01121250436608534073,13.8080744066885259258 51.01115876498795387306,13.80815773192077777765 51.01109968644591674547,13.8083083783166795655 51.01098800269392796736,13.80863785255447062639 51.01075902264999228919,13.80905651869158035083 51.01051162518901094245,13.80943940032863892498 51.01028148763933245391,13.80996866261587641134 51.00994437673403325562,13.81044851105756698928 51.00965292081788504674,13.81110096778389895178 51.00927376731545592747)"
12319;2013;"Grüner Weg CB";"Bahnhofstr. ";"Breitscheidstr.";19.1;21.7;2015-11-16 11:17:24;13002;181.78402;"14301040";13002;"SRID=4326;LINESTRING(13.64309417432121307456 51.08329539857339085529,13.64279656547072505646 51.0829302220202023932,13.64273682880036453469 51.08287508538823118442,13.64265447355992932899 51.08279908334143470938,13.64229153886729228873 51.08246411841534495579,13.64198125023759011754 51.08218422499064814701,13.64168284191056379484 51.08192731074461789831)"
12308;2013;"Talstraße CB";"Bahnhofstr. ";"Eichbergstr.";20.9;21.9;2015-11-16 11:17:24;13010;34.65235;"14304010";13010;"SRID=4326;LINESTRING(13.62822850341818003983 51.08604382913760133533,13.62819488252755029123 51.08600939642658289586,13.62818317221962871599 51.08599739735355171888,13.62813214138138029341 51.08595008929835046274,13.62812141508671892609 51.08594006222135419648,13.62811957841928922619 51.08593795431118422812,13.62807029795580859854 51.08588119723786746817,13.62805403705814732973 51.08586519685603377638,13.62804647560004056572 51.08585775190977784632,13.62804499089806853362 51.08585629561875407489,13.62801892063900943697 51.08583064761771908024,13.62799839106771671027 51.08580690818925518215,13.62797283569552853066 51.08577737229130377727)"
12717;2013;"Gottfried-Keller-Straße ";"Gottfried-Keller-Platz ";"Warthaer Str.";25.8;23.8;2015-11-16 11:17:24;12244;163.19205;"14072020";12244;"SRID=4326;LINESTRING(13.67656381357725692283 51.06226457408153152073,13.67660850567671282363 51.06147125833658861893,13.67663084048095356593 51.06105863068935946103,13.67664148963560322159 51.06101062212992047762,13.67669681145998872296 51.06093634660331304076,13.67680312043929369281 51.06082479087930892092)"
19440;2013;"Gottfried-Keller-Straße ";"Tonbergstr. ";"ÖFW 16-Leutewitz";21.8;22.7;2015-11-16 11:17:24;12249;242.97092;"14072060";12249;"SRID=4326;LINESTRING(13.67848062605839842831 51.05669783751680768091,13.67865463609679821388 51.05645890290209365503,13.6789169700254014117 51.05614529111129229477,13.67954488767210463607 51.0554525049714271745,13.67970968267454345835 51.0552698052614317703,13.67985687461283639266 51.05510997329837152847,13.6799717220041738841 51.05497308545247392431,13.68003553775452374452 51.0548855767619471635,13.68008702759218664369 51.05481955678465766368,13.68011586783273259016 51.05477328122596958337)"
2336;2013;"Merbitzer Straße ";"Hammeraue ";"Zschonergrundstr.";23.3;20.9;2015-11-16 11:17:24;12362;459.11083;"14101050";12362;"SRID=4326;LINESTRING(13.66637057663946919206 51.06791978862304404174,13.66597418540344399673 51.06794531027649952648,13.66517515231877233362 51.06799429073647900168,13.66441873088144376425 51.06806329425828749891,13.66413527743487499322 51.06808836454366229418,13.66385478481311466226 51.06810180419034139732,13.66326010722130313013 51.06810665919721259343,13.66280528509950897842 51.06811811138655343711,13.66244426905433329011 51.06814227217950019622,13.66225954081402527152 51.06816681299054749843,13.6620655061944198394 51.06820621117756076046,13.66164122462900643029 51.06833946665854284674,13.66123174245058713439 51.0685083131887864738,13.66082075735308087872 51.06866978487212804794,13.66043306154110581474 51.06880412064874263933,13.66038508724653866011 51.06884127806488749002,13.66035824824113120712 51.06888249969669146822,13.66036675049457826958 51.06892764262452288904,13.66039810486684480395 51.06899006205296842609)"
951;2013;"Boltenhagener Straße ";"Am Steinacker ";"Marsdorfer Str.";23.8;21.3;2015-11-16 11:17:24;2698;80.62335;"05112122";2698;"SRID=4326;LINESTRING(13.76160885920090493073 51.11789019852143667322,13.76134373734521965105 51.11793208428353807449,13.76092533845355525557 51.11798653583970519776,13.76066555838738381112 51.11800709188738522926,13.76047633229199185223 51.11801165978483396657)"
12454;2013;"Talblick SW";"Zum Triebenberg ";"Stangenweg";12.9;18;2015-11-16 11:17:24;5476;165.21259;"07398010";5476;"SRID=4326;LINESTRING(13.91070588993962608981 51.01748220529257338285,13.91050193164254089595 51.01763778573523211435,13.90966532705892433341 51.01823635794797695553,13.90915458277506111529 51.01859987325628509325)"
1697;2013;"Tolkewitzer Straße ";"Fuchsstraße ";"Sebastian-Bach-Straße";31.7;25.2;2015-11-16 11:17:24;6435;38.05386;"08104040";6435;"SRID=4326;LINESTRING(13.80885988731851732325 51.05039421289302481455,13.80902532094297185949 51.05026316387630913596,13.80918254201218431376 51.05011929709983320436)"
12451;2013;"Hochlandstraße ";"Zum Triebenberg ";"ÖFW 4 - Borsberg";13.2;18.2;2015-11-16 11:17:24;5481;457.47345;"07400010";5481;"SRID=4326;LINESTRING(13.9097728841398726729 51.01599097612677979896,13.90956368043885049701 51.01565889587728008792,13.90942924087563525859 51.01544815799486798369,13.909236376587699624 51.01515716851474735449,13.90918243176496638114 51.01509337705935820395,13.90909208450111478328 51.01501769802503361007,13.90900597930093240961 51.01498361073226561757,13.90884385190646455044 51.01493381611113164809,13.90817954918996512959 51.01473448418315115305,13.90807257731037793747 51.01469188194793247249,13.90798416745453280896 51.01464447467972007644,13.90789057224497149434 51.01459369243247721215,13.90756578995748427019 51.01440933491473828099,13.90729978205818540005 51.01429868723465688163,13.90704583477883993226 51.01423302952100868879,13.9067975970341812797 51.01417655777993331867,13.90655230805575826025 51.01416003042634628173,13.9058515009762349024 51.01415810640196468739,13.9052963173805537167 51.01412770000189311759,13.90485448075242302934 51.01409508455038377406,13.90465299966304790757 51.01408184961282188397)"
1598;2013;"Schillerplatz ";"Naumannstr. ";"Fährgäßchen";43.9;29.4;2015-11-16 11:17:24;6307;148.37944;"08072010";6307;"SRID=4326;LINESTRING(13.80669503728788782837 51.05210714327008503233,13.80683499091046861906 51.05213765500256073437,13.80705095890209044285 51.05219689671508120909,13.80728274799693799935 51.05228439397880890738,13.8075872890068325205 51.0524032050974128083,13.80781356358730782574 51.05249561356952625601,13.80810055531968849607 51.05260984952113290092,13.80812989588805805852 51.05262224679662352855,13.80826354846729309145 51.05267871328531015251,13.80827431906441660203 51.05268261628785353423,13.80836518588193762014 51.05271553749976476411,13.80852218635858541518 51.05277081368873126621,13.80852434699898800829 51.05277157402720433765)"
508;2013;"Ullersdorfer Platz";"Bautzner Landstr. ";"Ullersdorfer Str.";30.6;24;2015-11-16 11:17:24;3982;73.09935;"06128010";3982;"SRID=4326;LINESTRING(13.85489604700780574831 51.06186796351674672678,13.85504547649725459735 51.06198827601339473858,13.85517071731158544878 51.06209124712206914865,13.85524883060486800446 51.06216899040647660968,13.85529798371338650043 51.06222609934822997957,13.855320748106755957 51.06227055777877410492,13.85533773070067020683 51.06232204589019119112,13.85534057952731146202 51.06237781103467199273,13.85532713128063342367 51.06243992734421510704)"
12775;2013;"Räcknitzhöhe ";"Räcknitzer Weg/Rubensweg ";"Caspar-David-Friedrich-Str.";20.4;22.5;2015-11-16 11:17:24;9587;205.36265;"11043070";9587;"SRID=4326;LINESTRING(13.7480320181950155245 51.02296734655771359712,13.74867745745418545766 51.02289801973293492665,13.74939394293296324179 51.02281988135413826058,13.74999210155616324869 51.02271863166676979517,13.75088223830748823673 51.02255621224089310317)"
1043;2013;"Steinbacher Straße ";"Zöllmener Str. ";"ÖFW 36/37-Cotta";23.3;24.2;2015-11-16 11:17:24;12485;171.38656;"14141020";12485;"SRID=4326;LINESTRING(13.68612932876885146527 51.05021824384456152757,13.68578352000197106975 51.05046307256507276406,13.68556451717205924012 51.05059149241702698419,13.68536571373040544586 51.05071243216158904943,13.68518250153235449318 51.05081128052516703519,13.68501656066442073723 51.05088766979018544134,13.6847890528527393883 51.05099333034731046155,13.68441150932690497655 51.05117387622746605302,13.68429066055357701259 51.05122578975696967518)"
1862;2013;"Marienberger Straße ";"Schulze-Delitzsch-Str. ";"Crottendorfer Str.";20.6;21.2;2015-11-16 11:17:24;7167;124.94396;"09095050";7167;"SRID=4326;LINESTRING(13.81587914635628955295 51.03033216087567325303,13.81614290630727914788 51.03048718135593020406,13.81638729809156451722 51.03063616868483620692,13.81665608066440498192 51.03076042035992543333,13.81698314767942292747 51.03087694311987121409,13.817187629399979798 51.03093395048307456818,13.81732788422214319723 51.03096496559377470703)"
1642;2013;"Fröbelstraße ";"Gambrinusstr. ";"Waltherstr.";30.9;27.7;2015-11-16 11:17:24;11999;269.59265;"14029040";11999;"SRID=4326;LINESTRING(13.71108265061450737221 51.0522110161184343724,13.71067819193934234079 51.05218673609923030199,13.7102266710398357219 51.05214709341877465931,13.70980482648332099416 51.05209760295660714746,13.70931649705478072576 51.05202892329557329276,13.70834105931465352057 51.05184987755948355925,13.70764073477264588519 51.05167873147056667449,13.70737160084365591217 51.05161545935624900494)"
23071;2013;"Rennersdorfer Hauptstraße";"Bebauungsgrenze/HN 15 ";"Unkersdorfer Landstraße";14.4;18.7;2015-11-16 11:17:24;13523;795.01915;"14506040";13523;"SRID=4326;LINESTRING(13.60596337331672422977 51.06796523791788189328,13.60491403519228903463 51.06800105444879989136,13.60380284268590678209 51.06800488115118952237,13.60323230104214431435 51.06799807312158634431,13.60291851829480513913 51.06797600410379800451,13.6025972680277842386 51.0679388716888666977,13.60194504964721140539 51.06783616914212586835,13.60167737297785350847 51.06777469258330626189,13.60142325983783706533 51.06770173183513605863,13.60128218107737296805 51.06764842399059745048,13.6011860027470472545 51.06759566235861313999,13.60107706432982510592 51.0675277656518034064,13.60093789342348102878 51.06741121476863298767,13.60084596135467194244 51.06730522940150507338,13.60072777746835370749 51.06710569068177818508,13.6005501906929104905 51.06668567065038644159,13.60037155279096943161 51.06630060234507340056,13.60025076275512745383 51.06618760710307469708,13.60010267530766903121 51.06610424931542979721,13.59997982749827016846 51.06605949469625471693,13.59978817569578701807 51.06601890675776900252,13.59951148903996909212 51.06599394554741877528,13.59924736115914711831 51.06599077126219299316,13.59901187903439456761 51.06600126733022193548,13.59868868563550314832 51.06602902997355641901,13.59806526264786086244 51.0661114561986408944,13.59749186452544122972 51.0661994705121600191,13.59678296169354538847 51.06631250135684751967,13.59641746419756991315 51.06637130611955655013)"
12299;2013;"Elbhangstraße ";"Am Tummelsgrund ";"Am Berg";17.5;19.2;2015-11-16 11:17:24;13531;157.46098;"14508050";13531;"SRID=4326;LINESTRING(13.64503866829901568281 51.07777979206226603992,13.64533757618881004703 51.07849102535593743823,13.64558272830590901492 51.07905608473081571219,13.64559463134414407648 51.07910117818558859426,13.64558310731614021449 51.07914919266583098079)"
1250;2013;"Nürnberger Platz";"Nürnberger Str. ";"Platzmitte";38.1;27.8;2015-11-16 11:17:24;10706;46.60948;"12037060";10706;"SRID=4326;LINESTRING(13.72652664748014750273 51.03210343596146714162,13.7267637640364874585 51.0319951732874130812,13.72695920278460768316 51.03191620462629884969,13.72707688105959178415 51.03186865513067971278)"
1864;2013;"Wurgwitzer Straße ";"Dölzschener Ring ";"ÖFW 34/35-Dölzschen";18.4;19.1;2015-11-16 11:17:24;11524;155.55957;"13057045";11524;"SRID=4326;LINESTRING(13.68416310237967792318 51.02353810621084306831,13.68388758000350868826 51.02350812303772897849,13.68343225867184997924 51.02345971019719428341,13.68269226203530308794 51.02339644047695799145,13.68196879933619491965 51.02333649111824342981)"
1753;2013;"Mohorner Straße ";"Tharandter Str. ";"Reisewitzer Str.";30.4;25.8;2015-11-16 11:17:24;11388;109.58951;"13013010";11388;"SRID=4326;LINESTRING(13.7036181775352421397 51.03467609270573035474,13.70284281558878269891 51.0348821311381826149,13.70256653379776778934 51.03491941506820950281,13.70228193867864696642 51.0349438540508728579,13.70213031996673791468 51.03494306939902003251)"
12340;2013;"Rennersdorfer Hauptstraße ";"Unkersdorfer Weg ";"Bebauungsgrenze/HN 15";14.7;18.7;2015-11-16 11:17:24;13522;135.27775;"14506035";13522;"SRID=4326;LINESTRING(13.60783723388873767135 51.0681480343981633041,13.60772697641069051144 51.06808663013451621282,13.60762750085561201274 51.06805548059764277014,13.60743785967535224302 51.06803491157136676293,13.60731659071331733912 51.06802274701809096769,13.60704492634369522364 51.06800254889340351383,13.60644630350977557498 51.06797408160537798949,13.60596337331672422977 51.06796523791788189328)"
1716;2013;"Tolkewitzer Straße ";"Heinrich-Schütz-Straße ";"Spohrstraße";25.2;23.4;2015-11-16 11:17:24;6442;90.28197;"08104110";6442;"SRID=4326;LINESTRING(13.81237023908408012574 51.04655334694216861635,13.81260747496143359569 51.04632574886452545115,13.81285219079743242787 51.0460503340658604543,13.81301639306009398922 51.04585193216314564779)"
1717;2013;"Tolkewitzer Straße ";"Spohrstraße ";"Tauscherstraße";22.4;22.6;2015-11-16 11:17:24;6443;100.33104;"08104120";6443;"SRID=4326;LINESTRING(13.81301639306009398922 51.04585193216314564779,13.81336064061123281022 51.04545648997572726557,13.81372335414020646738 51.04506766409397755524)"
